quote_currency,base_currency,datetime,rate
USD,MGA,2011-11-01,0.000472
USD,MGA,2011-10-01,0.000476
USD,MGA,2011-09-01,0.000497
USD,MGA,2011-08-01,0.000510
USD,MGA,2011-07-01,0.000510
USD,MGA,2011-06-01,0.000514
USD,MGA,2011-05-01,0.000508
USD,MGA,2011-04-01,0.000507
USD,MGA,2011-03-01,0.000498
USD,MGA,2011-02-01,0.000495
USD,MGA,2011-01-01,0.000477
USD,MGA,2010-12-01,0.000472
USD,MGA,2010-11-01,0.000501
USD,MGA,2010-10-01,0.000500
USD,MGA,2010-09-01,0.000493
USD,MGA,2010-08-01,0.000462
USD,MGA,2010-07-01,0.000453
USD,MGA,2010-06-01,0.000453
USD,MGA,2010-05-01,0.000479
USD,MGA,2010-04-01,0.000484
USD,MGA,2010-03-01,0.000467
USD,MGA,2010-02-01,0.000462
USD,MGA,2010-01-01,0.000490
USD,MGA,2009-12-01,0.000515
USD,MGA,2009-11-01,0.000511
USD,MGA,2009-10-01,0.000494
USD,MGA,2009-09-01,0.000512
USD,MGA,2009-08-01,0.000520
USD,MGA,2009-07-01,0.000516
USD,MGA,2009-06-01,0.000520
USD,MGA,2009-05-01,0.000498
USD,MGA,2009-04-01,0.000495
USD,MGA,2009-03-01,0.000516
USD,MGA,2009-02-01,0.000510
USD,MGA,2009-01-01,0.000528
USD,MGA,2008-12-01,0.000546
USD,MGA,2008-11-01,0.000544
USD,MGA,2008-10-01,0.000574
USD,MGA,2008-09-01,0.000614
USD,MGA,2008-08-01,0.000624
USD,MGA,2008-07-01,0.000634
USD,MGA,2008-06-01,0.000622
USD,MGA,2008-05-01,0.000615
USD,MGA,2008-04-01,0.000604
USD,MGA,2008-03-01,0.000580
USD,MGA,2008-02-01,0.000548
USD,MGA,2008-01-01,0.000560
USD,MGA,2007-12-01,0.000558
USD,MGA,2007-11-01,0.000564
USD,MGA,2007-10-01,0.000550
USD,MGA,2007-09-01,0.000544
USD,MGA,2007-08-01,0.000544
USD,MGA,2007-07-01,0.000546
USD,MGA,2007-06-01,0.000540
USD,MGA,2007-05-01,0.000545
USD,MGA,2007-04-01,0.000532
USD,MGA,2007-03-01,0.000508
USD,MGA,2007-02-01,0.000496
USD,MGA,2007-01-01,0.000492
USD,MGA,2006-12-01,0.000494
USD,MGA,2006-11-01,0.000481
USD,MGA,2006-10-01,0.000477
USD,MGA,2006-09-01,0.000469
USD,MGA,2006-08-01,0.000468
USD,MGA,2006-07-01,0.000462
USD,MGA,2006-06-01,0.000460
USD,MGA,2006-05-01,0.000462
USD,MGA,2006-04-01,0.000457
USD,MGA,2006-03-01,0.000455
USD,MGA,2006-02-01,0.000458
USD,MGA,2006-01-01,0.000466
USD,MGA,2005-12-01,0.000462
USD,MGA,2005-11-01,0.000464
USD,MGA,2005-10-01,0.000474
USD,MGA,2005-09-01,0.000488
USD,MGA,2005-08-01,0.000498
USD,MGA,2005-07-01,0.000503
USD,MGA,2005-06-01,0.000509
USD,MGA,2005-05-01,0.000518
USD,MGA,2005-04-01,0.000514
USD,MGA,2005-03-01,0.000534
USD,MGA,2005-02-01,0.000543
USD,MMK,2017-12-01,0.000735
USD,MMK,2017-11-01,0.000738
USD,MMK,2017-10-01,0.000735
USD,MMK,2017-09-01,0.000735
USD,MMK,2017-08-01,0.000735
USD,MMK,2017-07-01,0.000734
USD,MMK,2017-06-01,0.000735
USD,MMK,2017-05-01,0.000734
USD,MMK,2017-04-01,0.000736
USD,MMK,2017-03-01,0.000732
USD,MMK,2017-02-01,0.000731
USD,MMK,2017-01-01,0.000737
USD,MMK,2016-12-01,0.000741
USD,MMK,2016-11-01,0.000770
USD,MMK,2016-10-01,0.000785
USD,MMK,2016-09-01,0.000812
USD,MMK,2016-08-01,0.000836
USD,MMK,2016-07-01,0.000846
USD,MMK,2016-06-01,0.000844
USD,MMK,2016-05-01,0.000853
USD,MMK,2016-04-01,0.000847
USD,MMK,2016-03-01,0.000823
USD,MMK,2016-02-01,0.000802
USD,MMK,2016-01-01,0.000770
USD,MMK,2015-12-01,0.000770
USD,MMK,2015-11-01,0.000776
USD,MMK,2015-10-01,0.000778
USD,MMK,2015-09-01,0.000778
USD,MMK,2015-08-01,0.000794
USD,MMK,2015-07-01,0.000842
USD,MMK,2015-06-01,0.000900
USD,MMK,2015-05-01,0.000917
USD,MMK,2015-04-01,0.000946
USD,MMK,2015-03-01,0.000966
USD,MMK,2015-02-01,0.000971
USD,MMK,2015-01-01,0.000972
USD,MMK,2014-12-01,0.000970
USD,MMK,2014-11-01,0.000974
USD,MMK,2014-10-01,0.001006
USD,MMK,2014-09-01,0.001020
USD,MMK,2014-08-01,0.001030
USD,MMK,2014-07-01,0.001028
USD,MMK,2014-06-01,0.001030
USD,MMK,2014-05-01,0.001038
USD,MMK,2014-04-01,0.001040
USD,MMK,2014-03-01,0.001032
USD,MMK,2014-02-01,0.001016
USD,MMK,2014-01-01,0.001015
USD,MMK,2013-12-01,0.001016
USD,MMK,2013-11-01,0.001026
USD,MMK,2013-10-01,0.001029
USD,MMK,2013-09-01,0.001031
USD,MMK,2013-08-01,0.001030
USD,MMK,2013-07-01,0.001020
USD,MMK,2013-06-01,0.001051
USD,MMK,2013-05-01,0.001088
USD,MMK,2013-04-01,0.001132
USD,MMK,2013-03-01,0.001143
USD,MMK,2013-02-01,0.001162
USD,MMK,2013-01-01,0.001168
USD,MMK,2012-12-01,0.001171
USD,MMK,2012-11-01,0.001176
USD,MMK,2012-10-01,0.001172
USD,MMK,2012-09-01,0.001155
USD,MMK,2012-08-01,0.001146
USD,MMK,2012-07-01,0.001139
USD,MMK,2012-06-01,0.001180
USD,MMK,2012-05-01,0.001202
USD,MMK,2012-04-01,0.016666
USD,MMK,2012-03-01,0.155593
USD,MMK,2012-02-01,0.155444
USD,MMK,2012-01-01,0.155464
USD,MMK,2011-12-01,0.155339
USD,MMK,2011-11-01,0.155369
USD,MMK,2011-10-01,0.155640
USD,MMK,2011-09-01,0.155399
USD,MMK,2011-08-01,0.155714
USD,MMK,2011-07-01,0.155421
USD,MMK,2011-06-01,0.155210
USD,MMK,2011-05-01,0.155187
USD,MMK,2011-04-01,0.155392
USD,MMK,2011-03-01,0.155416
USD,MMK,2011-02-01,0.155444
USD,MMK,2011-01-01,0.155280
USD,MMK,2010-12-01,0.155332
USD,MMK,2010-11-01,0.155152
USD,MMK,2010-10-01,0.155564
USD,MMK,2010-09-01,0.155348
USD,MMK,2010-08-01,0.155598
USD,MMK,2010-07-01,0.155460
USD,MMK,2010-06-01,0.155397
USD,MMK,2010-05-01,0.155310
USD,MMK,2010-04-01,0.155206
USD,MMK,2010-03-01,0.155370
USD,MMK,2010-02-01,0.155190
USD,MMK,2010-01-01,0.155148
USD,MMK,2009-12-01,0.155040
USD,MMK,2009-11-01,0.155278
USD,MMK,2009-10-01,0.155372
USD,MMK,2009-09-01,0.155408
USD,MMK,2009-08-01,0.155159
USD,MMK,2009-07-01,0.155321
USD,MMK,2009-06-01,0.155396
USD,MMK,2009-05-01,0.155519
USD,MMK,2009-04-01,0.155219
USD,MMK,2009-03-01,0.155660
USD,MMK,2009-02-01,0.155752
USD,MMK,2009-01-01,0.155196
USD,MMK,2008-12-01,0.155515
USD,MMK,2008-11-01,0.155217
USD,MMK,2008-10-01,0.155312
USD,MMK,2008-09-01,0.155769
USD,MMK,2008-08-01,0.155244
USD,MMK,2008-07-01,0.155152
USD,MMK,2008-06-01,0.155362
USD,MMK,2008-05-01,0.155404
USD,MMK,2008-04-01,0.155111
USD,MMK,2008-03-01,0.155136
USD,MMK,2008-02-01,0.155195
USD,MMK,2008-01-01,0.155504
USD,MMK,2007-12-01,0.155730
USD,MMK,2007-11-01,0.155868
USD,MMK,2007-10-01,0.155864
USD,MMK,2007-09-01,0.155926
USD,MMK,2007-08-01,0.155911
USD,MMK,2007-07-01,0.155738
USD,MMK,2007-06-01,0.155712
USD,MMK,2007-05-01,0.155994
USD,MMK,2007-04-01,0.156128
USD,MMK,2007-03-01,0.155958
USD,MMK,2007-02-01,0.155994
USD,MMK,2007-01-01,0.156044
USD,MMK,2006-12-01,0.155918
USD,MMK,2006-11-01,0.156130
USD,MMK,2006-10-01,0.156054
USD,MMK,2006-09-01,0.155944
USD,MMK,2006-08-01,0.156029
USD,MMK,2006-07-01,0.156162
USD,MMK,2006-06-01,0.156158
USD,MMK,2006-05-01,0.155963
USD,MMK,2006-04-01,0.156206
USD,MMK,2006-03-01,0.156170
USD,MMK,2006-02-01,0.156022
USD,MMK,2006-01-01,0.156216
USD,MMK,2005-12-01,0.156134
USD,MMK,2005-11-01,0.156530
USD,MMK,2005-10-01,0.158856
USD,MMK,2005-09-01,0.159808
USD,MMK,2005-08-01,0.159808
USD,MMK,2005-07-01,0.159808
USD,MMK,2005-06-01,0.159808
USD,MMK,2005-05-01,0.159808
USD,MMK,2005-04-01,0.159808
USD,MMK,2005-03-01,0.159808
USD,MMK,2005-02-01,0.159808
USD,MMK,2005-01-01,0.159808
USD,MMK,2004-12-01,0.159808
USD,MMK,2004-11-01,0.159808
USD,MMK,2004-10-01,0.159808
USD,MMK,2004-09-01,0.159808
USD,MMK,2004-08-01,0.159808
USD,MMK,2004-07-01,0.159808
USD,MMK,2004-06-01,0.159808
USD,MMK,2004-05-01,0.159808
USD,MMK,2004-04-01,0.159808
USD,MMK,2004-03-01,0.159808
USD,MMK,2004-02-01,0.159808
USD,MMK,2004-01-01,0.159808
USD,MMK,2003-12-01,0.157603
USD,MMK,2003-11-01,0.157484
USD,MMK,2003-10-01,0.157593
USD,MMK,2003-09-01,0.157937
USD,MMK,2003-08-01,0.157484
USD,MMK,2003-07-01,0.157556
USD,MMK,2003-06-01,0.157559
USD,MMK,2003-05-01,0.157520
USD,MMK,2003-04-01,0.157508
USD,MMK,2003-03-01,0.158209
USD,MMK,2003-02-01,0.158276
USD,MMK,2003-01-01,0.157458
USD,MMK,2002-12-01,0.156052
USD,MMK,2002-11-01,0.155712
USD,MMK,2002-10-01,0.152372
USD,MMK,2002-09-01,0.149815
USD,MMK,2002-08-01,0.149815
USD,MMK,2002-07-01,0.149815
USD,MMK,2002-06-01,0.149815
USD,MMK,2002-05-01,0.149815
USD,MMK,2002-04-01,0.149815
USD,MMK,2002-03-01,0.149815
USD,MMK,2002-02-01,0.149815
USD,MMK,2002-01-01,0.150527
USD,MMK,2001-12-01,0.150131
USD,MMK,2001-11-01,0.149722
USD,MMK,2001-10-01,0.149781
USD,MMK,2001-09-01,0.150094
USD,MMK,2001-08-01,0.149416
USD,MMK,2001-07-01,0.149174
USD,MMK,2001-06-01,0.148168
USD,MMK,2001-05-01,0.148565
USD,MMK,2001-04-01,0.149218
USD,MMK,2001-03-01,0.151066
USD,MMK,2001-02-01,0.151954
USD,MMK,2001-01-01,0.153182
USD,MMK,2000-12-01,0.152036
USD,MMK,2000-11-01,0.150738
USD,MMK,2000-10-01,0.152106
USD,MMK,2000-09-01,0.153696
USD,MMK,2000-08-01,0.159950
USD,MMK,2000-07-01,0.186902
USD,MMK,2000-06-01,0.299207
USD,MMK,2000-05-01,0.299207
USD,MMK,2000-04-01,0.299207
USD,MMK,2000-03-01,0.299207
USD,MMK,2000-02-01,0.299207
USD,MMK,2000-01-01,0.299207
USD,MMK,1999-12-01,0.234170
USD,MMK,1999-11-01,0.159956
USD,MMK,1999-10-01,0.159956
USD,MMK,1999-09-01,0.159956
USD,MMK,1999-08-01,0.159956
USD,MMK,1999-07-01,0.159956
USD,MMK,1999-06-01,0.159956
USD,MMK,1999-05-01,0.159956
USD,MMK,1999-04-01,0.159956
USD,MMK,1999-03-01,0.159956
USD,MMK,1999-02-01,0.159956
USD,MMK,1999-01-01,0.159956
USD,MMK,1998-12-01,0.159956
USD,MMK,1998-11-01,0.159956
USD,MMK,1998-10-01,0.159956
USD,MMK,1998-09-01,0.159956
USD,MMK,1998-08-01,0.159956
USD,MMK,1998-07-01,0.159956
USD,MMK,1998-06-01,0.159956
USD,MMK,1998-05-01,0.159956
USD,MMK,1998-04-01,0.159956
USD,MMK,1998-03-01,0.159956
USD,MMK,1998-02-01,0.159956
USD,MMK,1998-01-01,0.159956
USD,MMK,1997-12-01,0.159956
USD,MMK,1997-11-01,0.159956
USD,MMK,1997-10-01,0.159956
USD,MMK,1997-09-01,0.158542
USD,MMK,1997-08-01,0.156584
USD,MMK,1997-07-01,0.159449
USD,MMK,1997-06-01,0.161092
USD,MMK,1997-05-01,0.160088
USD,MMK,1997-04-01,0.158719
USD,MMK,1997-03-01,0.162096
USD,MMK,1997-02-01,0.166533
USD,MMK,1997-01-01,0.166835
USD,MMK,1996-12-01,0.168256
USD,MMK,1996-11-01,0.169348
USD,MMK,1996-10-01,0.168300
USD,MMK,1996-09-01,0.169996
USD,MMK,1996-08-01,0.171199
USD,MMK,1996-07-01,0.169938
USD,MMK,1996-06-01,0.168918
USD,MMK,1996-05-01,0.169272
USD,MMK,1996-04-01,0.170597
USD,MMK,1996-03-01,0.171806
USD,MMK,1996-02-01,0.171796
USD,MMK,1996-01-01,0.174104
USD,MMK,1995-12-01,0.174810
USD,MMK,1995-11-01,0.176718
USD,MMK,1995-10-01,0.184490
USD,MMK,1995-09-01,0.186341
USD,MMK,1995-08-01,0.186341
USD,MMK,1995-07-01,0.186341
USD,MMK,1995-06-01,0.186341
USD,MRO,2017-12-01,0.002818
USD,MRO,2017-11-01,0.002818
USD,MRO,2017-10-01,0.002770
USD,MRO,2017-09-01,0.002738
USD,MRO,2017-08-01,0.002750
USD,MRO,2017-07-01,0.002766
USD,MRO,2017-06-01,0.002773
USD,MRO,2017-05-01,0.002775
USD,MRO,2017-04-01,0.002778
USD,MRO,2017-03-01,0.002784
USD,MRO,2017-02-01,0.002786
USD,MRO,2017-01-01,0.002788
USD,MRO,2016-12-01,0.002788
USD,MRO,2016-11-01,0.002788
USD,MRO,2016-10-01,0.002796
USD,MRO,2016-09-01,0.002798
USD,MRO,2016-08-01,0.002802
USD,MRO,2016-07-01,0.002807
USD,MRO,2016-06-01,0.002812
USD,MRO,2016-05-01,0.002844
USD,MRO,2016-04-01,0.002896
USD,MRO,2016-03-01,0.002910
USD,MRO,2016-02-01,0.003050
USD,MRO,2016-01-01,0.003200
USD,MRO,2015-12-01,0.003282
USD,MRO,2015-11-01,0.003110
USD,MRO,2015-10-01,0.003258
USD,MRO,2015-09-01,0.003265
USD,MRO,2015-08-01,0.003112
USD,MRO,2015-07-01,0.003075
USD,MRO,2015-06-01,0.003126
USD,MRO,2015-05-01,0.003188
USD,MRO,2015-04-01,0.003206
USD,MRO,2015-03-01,0.003272
USD,MRO,2015-02-01,0.003430
USD,MRO,2015-01-01,0.003437
USD,MRO,2014-12-01,0.003444
USD,MRO,2014-11-01,0.003434
USD,MRO,2014-10-01,0.003431
USD,MRO,2014-09-01,0.003433
USD,MRO,2014-08-01,0.003430
USD,MRO,2014-07-01,0.003434
USD,MRO,2014-06-01,0.003434
USD,MRO,2014-05-01,0.003416
USD,MRO,2014-04-01,0.003392
USD,MRO,2014-03-01,0.003422
USD,MRO,2014-02-01,0.003441
USD,MRO,2014-01-01,0.003438
USD,MRO,2013-12-01,0.003432
USD,MRO,2013-11-01,0.003347
USD,MRO,2013-10-01,0.003334
USD,MRO,2013-09-01,0.003420
USD,MRO,2013-08-01,0.003330
USD,MRO,2013-07-01,0.003356
USD,MRO,2013-06-01,0.003349
USD,MRO,2013-05-01,0.003368
USD,MRO,2013-04-01,0.003615
USD,MRO,2013-03-01,0.003423
USD,MRO,2013-02-01,0.003334
USD,MRO,2013-01-01,0.003314
USD,MRO,2012-12-01,0.003350
USD,MRO,2012-11-01,0.003350
USD,MRO,2012-10-01,0.003324
USD,MRO,2012-09-01,0.003314
USD,MRO,2012-08-01,0.003321
USD,MRO,2012-07-01,0.003366
USD,MRO,2012-06-01,0.003404
USD,MRO,2012-05-01,0.003407
USD,MRO,2012-04-01,0.003430
USD,MRO,2012-03-01,0.003411
USD,MRO,2012-02-01,0.003420
USD,MRO,2012-01-01,0.003444
USD,MRO,2011-12-01,0.003468
USD,MRO,2011-11-01,0.003480
USD,MRO,2011-10-01,0.003464
