base_currency,datetime,rate
BIF,2007-10,0.0008880000000000002
BIF,2007-9,0.000906
BIF,2007-8,0.000907
BIF,2007-7,0.000916
BIF,2007-6,0.000932
BIF,2007-5,0.000957
BIF,2007-4,0.000962
BIF,2007-3,0.000962
BIF,2007-2,0.000957
BIF,2007-1,0.000992
BIF,2006-12,0.000974
BIF,2006-11,0.000953
BIF,2006-10,0.00095
BIF,2006-9,0.000963
BIF,2006-8,0.001018
BIF,2006-7,0.001024
BIF,2006-6,0.001024
BIF,2006-5,0.001021
BIF,2006-4,0.0010279999999999998
BIF,2006-3,0.001042
BIF,2006-2,0.001059
BIF,2006-1,0.001032
BIF,2005-12,0.001006
BIF,2005-11,0.001004
BIF,2005-10,0.000972
BIF,2005-9,0.000956
BIF,2005-8,0.000924
BIF,2005-7,0.000924
BIF,2005-6,0.000923
BIF,2005-5,0.000922
BIF,2005-4,0.000924
BIF,2005-3,0.000929
BIF,2005-2,0.000929
BIF,2005-1,0.000928
BIF,2004-12,0.000928
BIF,2004-11,0.000933
BIF,2004-10,0.000932
BIF,2004-9,0.00093
BIF,2004-8,0.00093
BIF,2004-7,0.00093
BIF,2004-6,0.00093
BIF,2004-5,0.000932
BIF,2004-4,0.000936
BIF,2004-3,0.000936
BIF,2004-2,0.000936
BIF,2004-1,0.00094
BIF,2003-12,0.000942
BIF,2003-11,0.00096
BIF,2003-10,0.000948
BIF,2003-9,0.000924
BIF,2003-8,0.00095
BIF,2003-7,0.000952
BIF,2003-6,0.00095
BIF,2003-5,0.00095
BIF,2003-4,0.000957
BIF,2003-3,0.00096
BIF,2003-2,0.000962
BIF,2003-1,0.000966
BIF,2002-12,0.000968
BIF,2002-11,0.000972
BIF,2002-10,0.000971
BIF,2002-9,0.001006
BIF,2002-8,0.0011619999999999998
BIF,2002-7,0.001172
BIF,2002-6,0.001168
BIF,2002-5,0.001168
BIF,2002-4,0.001156
BIF,2002-3,0.001156
BIF,2002-2,0.001166
BIF,2002-1,0.001174
BIF,2001-12,0.001174
BIF,2001-11,0.001178
BIF,2001-10,0.001198
BIF,2001-9,0.001197
BIF,2001-8,0.001206
BIF,2001-7,0.001205
BIF,2001-6,0.001125
BIF,2001-5,0.00121
BIF,2001-4,0.0012779999999999998
BIF,2001-3,0.001334
BIF,2001-2,0.001359
BIF,2001-1,0.001362
BIF,2000-12,0.001362
BIF,2000-11,0.001362
BIF,2000-10,0.001362
BIF,2000-9,0.001362
BIF,2000-8,0.001368
BIF,2000-7,0.0014880000000000002
BIF,2000-6,0.001518
BIF,2000-5,0.001474
BIF,2000-4,0.001538
BIF,2000-3,0.00154
BIF,2000-2,0.00157
BIF,2000-1,0.0016059999999999998
BIF,1999-12,0.002113
BIF,1999-11,0.002283
BIF,1999-10,0.002283
BIF,1999-9,0.002283
BIF,1999-8,0.002283
BIF,1999-7,0.002283
BIF,1999-6,0.002283
BIF,1999-5,0.002283
BIF,1999-4,0.002283
BIF,1999-3,0.002283
BIF,1999-2,0.002283
BIF,1999-1,0.002283
BIF,1998-12,0.002283
BIF,1998-11,0.002283
BIF,1998-10,0.002283
BIF,1998-9,0.002256
BIF,1998-8,0.002344
BIF,1998-7,0.003106
BIF,1998-6,0.003106
BIF,1998-5,0.003106
BIF,1998-4,0.003106
BIF,1998-3,0.003106
BIF,1998-2,0.003106
BIF,1998-1,0.003106
BIF,1997-12,0.003106
BIF,1997-11,0.003106
BIF,1997-10,0.003106
BIF,1997-9,0.003106
BIF,1997-8,0.003106
BIF,1997-7,0.003106
BIF,1997-6,0.003106
BIF,1997-5,0.003106
BIF,1997-4,0.003106
BIF,1997-3,0.003106
BIF,1997-2,0.003106
BIF,1997-1,0.003106
BIF,1996-12,0.003112
BIF,1996-11,0.003128
BIF,1996-10,0.003135
BIF,1996-9,0.003148
BIF,1996-8,0.003184
BIF,1996-7,0.003158
BIF,1996-6,0.00329
BIF,1996-5,0.003507
BIF,1996-4,0.003529
BIF,1996-3,0.003552000000000001
BIF,1996-2,0.003547999999999999
BIF,1996-1,0.003566
BIF,1995-12,0.003604
BIF,1995-11,0.003734
BIF,1995-10,0.003824
BIF,1995-9,0.0039
BIF,1995-8,0.004038
BIF,1995-7,0.004144
BIF,1995-6,0.004121
BIF,1995-5,0.004081
BIF,1995-4,0.0042840000000000005
BIF,1995-3,0.004252000000000001
BIF,1995-2,0.004111999999999999
BIF,1995-1,0.003968
BIF,1994-12,0.003852
BIF,1994-11,0.003852
BIF,1994-10,0.003852
BIF,1994-9,0.003852
BIF,1994-8,0.003852
BOB,2017-12,0.1445
BOB,2017-11,0.14422
BOB,2017-10,0.144601
BOB,2017-9,0.143549
BOB,2017-8,0.143835
BOB,2017-7,0.143992
BOB,2017-6,0.144122
BOB,2017-5,0.14413099999999998
BOB,2017-4,0.14435599999999998
BOB,2017-3,0.14458
BOB,2017-2,0.14458
BOB,2017-1,0.14457799999999998
BOB,2016-12,0.144464
BOB,2016-11,0.14433800000000002
BOB,2016-10,0.14461400000000002
BOB,2016-9,0.144378
BOB,2016-8,0.144312
BOB,2016-7,0.144858
BOB,2016-6,0.14534
BOB,2016-5,0.145058
BOB,2016-4,0.14625
BOB,2016-3,0.146548
BOB,2016-2,0.145154
BOB,2016-1,0.144787
BOB,2015-12,0.144969
BOB,2015-11,0.14479
BOB,2015-10,0.14465999999999998
BOB,2015-9,0.144821
BOB,2015-8,0.145042
BOB,2015-7,0.144932
BOB,2015-6,0.145072
BOB,2015-5,0.144818
BOB,2015-4,0.14513199999999998
BOB,2015-3,0.144843
BOB,2015-2,0.144766
BOB,2015-1,0.144698
BOB,2014-12,0.144704
BOB,2014-11,0.14486
BOB,2014-10,0.14474800000000002
BOB,2014-9,0.144652
BOB,2014-8,0.144738
BOB,2014-7,0.144752
BOB,2014-6,0.144816
BOB,2014-5,0.144756
BOB,2014-4,0.14469400000000002
BOB,2014-3,0.144804
BOB,2014-2,0.144826
BOB,2014-1,0.144725
BOB,2013-12,0.144741
BOB,2013-11,0.144766
BOB,2013-10,0.14478
BOB,2013-9,0.144922
BOB,2013-8,0.144879
BOB,2013-7,0.144808
BOB,2013-6,0.14361
BOB,2013-5,0.14269
BOB,2013-4,0.142782
BOB,2013-3,0.14269
BOB,2013-2,0.142638
BOB,2013-1,0.142902
BOB,2012-12,0.14277
BOB,2012-11,0.142746
BOB,2012-10,0.142738
BOB,2012-9,0.142874
BOB,2012-8,0.142804
BOB,2012-7,0.142702
BOB,2012-6,0.142999
BOB,2012-5,0.143379
BOB,2012-4,0.143538
BOB,2012-3,0.14491700000000002
BOB,2012-2,0.144698
BOB,2012-1,0.144675
BOB,2011-12,0.144452
BOB,2011-11,0.14366600000000002
BOB,2011-10,0.14288
BOB,2011-9,0.14266199999999998
BOB,2011-8,0.142957
BOB,2011-7,0.142732
BOB,2011-6,0.142708
BOB,2011-5,0.142464
BOB,2011-4,0.142708
BOB,2011-3,0.142776
BOB,2011-2,0.14276
BOB,2011-1,0.142709
BOB,2010-12,0.142754
BOB,2010-11,0.142504
BOB,2010-10,0.142652
BOB,2010-9,0.142519
BOB,2010-8,0.14264200000000002
BOB,2010-7,0.142566
BOB,2010-6,0.14244
BOB,2010-5,0.142432
BOB,2010-4,0.142497
BOB,2010-3,0.142484
BOB,2010-2,0.142552
BOB,2010-1,0.14243
BOB,2009-12,0.142332
BOB,2009-11,0.14256
BOB,2009-10,0.142485
BOB,2009-9,0.142518
BOB,2009-8,0.142458
BOB,2009-7,0.142459
BOB,2009-6,0.142206
BOB,2009-5,0.14242
BOB,2009-4,0.142322
BOB,2009-3,0.14266099999999998
BOB,2009-2,0.142724
BOB,2009-1,0.142224
BOB,2008-12,0.142531
BOB,2008-11,0.142194
BOB,2008-10,0.14260499999999998
BOB,2008-9,0.1432
BOB,2008-8,0.142331
BOB,2008-7,0.14090999999999998
BOB,2008-6,0.13864
BOB,2008-5,0.136986
BOB,2008-4,0.134812
BOB,2008-3,0.132498
BOB,2008-2,0.132556
BOB,2008-1,0.132046
BOB,2007-12,0.131696
BOB,2007-11,0.131855
BOB,2007-10,0.13099
BOB,2007-9,0.129449
BOB,2007-8,0.129026
BOB,2007-7,0.127128
BOB,2007-6,0.125945
BOB,2007-5,0.12527
BOB,2007-4,0.125342
BOB,2007-3,0.12517899999999998
BOB,2007-2,0.125249
BOB,2007-1,0.12526800000000002
BOB,2006-12,0.125176
BOB,2006-11,0.125301
BOB,2006-10,0.125282
BOB,2006-9,0.125186
BOB,2006-8,0.12528399999999998
BOB,2006-7,0.125384
BOB,2006-6,0.125308
BOB,2006-5,0.125119
BOB,2006-4,0.125344
BOB,2006-3,0.12515
BOB,2006-2,0.12501199999999998
BOB,2006-1,0.125076
BOB,2005-12,0.124866
BOB,2005-11,0.124692
BOB,2005-10,0.124501
BOB,2005-9,0.124348
BOB,2005-8,0.123866
BOB,2005-7,0.123646
BOB,2005-6,0.123595
BOB,2005-5,0.123602
BOB,2005-4,0.123672
BOB,2005-3,0.123994
BOB,2005-2,0.124274
BOB,2005-1,0.124224
BOB,2004-12,0.124616
BOB,2004-11,0.12548
BOB,2004-10,0.125201
BOB,2004-9,0.12546400000000002
BOB,2004-8,0.126076
BOB,2004-7,0.12625699999999998
BOB,2004-6,0.12645
BOB,2004-5,0.126472
BOB,2004-4,0.126678
BOB,2004-3,0.126814
BOB,2004-2,0.127338
BOB,2004-1,0.127614
BOB,2003-12,0.128314
BOB,2003-11,0.128762
BOB,2003-10,0.129029
BOB,2003-9,0.129355
BOB,2003-8,0.129916
BOB,2003-7,0.130484
BOB,2003-6,0.131119
BOB,2003-5,0.131429
BOB,2003-4,0.131679
BOB,2003-3,0.13203299999999998
BOB,2003-2,0.132427
BOB,2003-1,0.13301
BOB,2002-12,0.134161
BOB,2002-11,0.135054
BOB,2002-10,0.13576
BOB,2002-9,0.136776
BOB,2002-8,0.13786199999999998
BOB,2002-7,0.13939300000000002
BOB,2002-6,0.140434
BOB,2002-5,0.141764
BOB,2002-4,0.14206300000000002
BOB,2002-3,0.143082
BOB,2002-2,0.144465
BOB,2002-1,0.146037
BOB,2001-12,0.146771
BOB,2001-11,0.147154
BOB,2001-10,0.148162
BOB,2001-9,0.14895
BOB,2001-8,0.149548
BOB,2001-7,0.150782
BOB,2001-6,0.152059
BOB,2001-5,0.152946
BOB,2001-4,0.153602
BOB,2001-3,0.154384
BOB,2001-2,0.155086
BOB,2001-1,0.156013
BOB,2000-12,0.157054
BOB,2000-11,0.158063
BOB,2000-10,0.159179
BOB,2000-9,0.160544
BOB,2000-8,0.164298
BOB,2000-7,0.16406400000000002
BOB,2000-6,0.162842
BOB,2000-5,0.164106
BOB,2000-4,0.166946
BOB,2000-3,0.166266
BOB,2000-2,0.167004
BOB,2000-1,0.168124
BOB,1999-12,0.168466
BOB,1999-11,0.168846
BOB,1999-10,0.168828
BOB,1999-9,0.170211
BOB,1999-8,0.171722
BOB,1999-7,0.173816
BOB,1999-6,0.174085
BOB,1999-5,0.17366099999999998
BOB,1999-4,0.174321
BOB,1999-3,0.176169
BOB,1999-2,0.176013
BOB,1999-1,0.176629
BOB,1998-12,0.177662
BOB,1998-11,0.178052
BOB,1998-10,0.17861300000000002
BOB,1998-9,0.179856
BOB,1998-8,0.1804
BOB,1998-7,0.180589
BOB,1998-6,0.18128
BOB,1998-5,0.18184
BOB,1998-4,0.182482
BOB,1998-3,0.183652
BOB,1998-2,0.184905
BOB,1998-1,0.185685
BOB,1997-12,0.18695
BOB,1997-11,0.187488
BOB,1997-10,0.18821
BOB,1997-9,0.189084
BOB,1997-8,0.189777
BOB,1997-7,0.190488
BOB,1997-6,0.191059
BOB,1997-5,0.190958
BOB,1997-4,0.190695
BOB,1997-3,0.191347
BOB,1997-2,0.191939
BOB,1997-1,0.192154
BOB,1996-12,0.192894
BOB,1996-11,0.192641
BOB,1996-10,0.19316
BOB,1996-9,0.194201
BOB,1996-8,0.195153
BOB,1996-7,0.196111
BOB,1996-6,0.196993
BOB,1996-5,0.197327
BOB,1996-4,0.198676
BOB,1996-3,0.199537
BOB,1996-2,0.200387
BOB,1996-1,0.202099
BOB,1995-12,0.2034
BOB,1995-11,0.204723
BOB,1995-10,0.209084
BOB,1995-9,0.210084
BOB,1995-8,0.210084
BOB,1995-7,0.210084
BOB,1995-6,0.210084
BTN,2017-12,0.015586
BTN,2017-11,0.015408000000000003
BTN,2017-10,0.015349000000000003
BTN,2017-9,0.015512
BTN,2017-8,0.015632
BTN,2017-7,0.015516
BTN,2017-6,0.015512
BTN,2017-5,0.015524
BTN,2017-4,0.015489
BTN,2017-3,0.015176
BTN,2017-2,0.014925999999999997
BTN,2017-1,0.014686
BTN,2016-12,0.014741999999999996
BTN,2016-11,0.014774
BTN,2016-10,0.014984
BTN,2016-9,0.014981
BTN,2016-8,0.014938
BTN,2016-7,0.014888
BTN,2016-6,0.014868
BTN,2016-5,0.014942
BTN,2016-4,0.015043
BTN,2016-3,0.014944
BTN,2016-2,0.014648
BTN,2016-1,0.014864
BTN,2015-12,0.015029
BTN,2015-11,0.015164
BTN,2015-10,0.015392
BTN,2015-9,0.015099
BTN,2015-8,0.015372
BTN,2015-7,0.015732
BTN,2015-6,0.015688
BTN,2015-5,0.015721000000000002
BTN,2015-4,0.015984
BTN,2015-3,0.016008
BTN,2015-2,0.016122
BTN,2015-1,0.016085
BTN,2014-12,0.01593
BTN,2014-11,0.016209
BTN,2014-10,0.016302
BTN,2014-9,0.016434
BTN,2014-8,0.016434
BTN,2014-7,0.016652
BTN,2014-6,0.016747
BTN,2014-5,0.016866
BTN,2014-4,0.016572
BTN,2014-3,0.016402
BTN,2014-2,0.016077
BTN,2014-1,0.01611
BTN,2013-12,0.016163
BTN,2013-11,0.015975
BTN,2013-10,0.016256
BTN,2013-9,0.015681999999999998
BTN,2013-8,0.015972
BTN,2013-7,0.01674
BTN,2013-6,0.017176
BTN,2013-5,0.018215
BTN,2013-4,0.018398
BTN,2013-3,0.018382
BTN,2013-2,0.018586
BTN,2013-1,0.018424
BTN,2012-12,0.018306
BTN,2012-11,0.01825
BTN,2012-10,0.018861000000000003
BTN,2012-9,0.018373
BTN,2012-8,0.018144
BTN,2012-7,0.018058
BTN,2012-6,0.017872
BTN,2012-5,0.018422
BTN,2012-4,0.019369
BTN,2012-3,0.019884
BTN,2012-2,0.020348
BTN,2012-1,0.01955
BTN,2011-12,0.019093
BTN,2011-11,0.019757
BTN,2011-10,0.020336
BTN,2011-9,0.021086
BTN,2011-8,0.022064
BTN,2011-7,0.02254
BTN,2011-6,0.022314
BTN,2011-5,0.02229
BTN,2011-4,0.022568
BTN,2011-3,0.022279
BTN,2011-2,0.022024
BTN,2011-1,0.022034
BTN,2010-12,0.02218
BTN,2010-11,0.022252
BTN,2010-10,0.022528
BTN,2010-9,0.021756
BTN,2010-8,0.021492
BTN,2010-7,0.021383000000000003
BTN,2010-6,0.021493
BTN,2010-5,0.02186
BTN,2010-4,0.022486000000000003
BTN,2010-3,0.022003
BTN,2010-2,0.021584
BTN,2010-1,0.02175
BTN,2009-12,0.021476
BTN,2009-11,0.02147
BTN,2009-10,0.021417
BTN,2009-9,0.020674
BTN,2009-8,0.020698
BTN,2009-7,0.020651
BTN,2009-6,0.020961
BTN,2009-5,0.020626
BTN,2009-4,0.020017
BTN,2009-3,0.019556
BTN,2009-2,0.020314
BTN,2009-1,0.02053
BTN,2008-12,0.020707
BTN,2008-11,0.020554
BTN,2008-10,0.02073
BTN,2008-9,0.022056
BTN,2008-8,0.023318
BTN,2008-7,0.023278
BTN,2008-6,0.023346
BTN,2008-5,0.023778
BTN,2008-4,0.024981
BTN,2008-3,0.024802
BTN,2008-2,0.025174
BTN,2008-1,0.025407
BTN,2007-12,0.025164
BTN,2007-11,0.022538
BTN,2007-10,0.022538
BTN,2007-9,0.022538
BTN,2007-8,0.022538
BTN,2007-7,0.022538
BTN,2007-6,0.022538
BTN,2007-5,0.022538
BTN,2007-4,0.022538
BTN,2007-3,0.022538
BTN,2007-2,0.022538
BTN,2007-1,0.022538
BTN,2006-12,0.022538
BTN,2006-11,0.022538
BTN,2006-10,0.022538
BTN,2006-9,0.022538
BTN,2006-8,0.022538
BTN,2006-7,0.022538
BTN,2006-6,0.022538
BTN,2006-5,0.022538
BTN,2006-4,0.022538
BTN,2006-3,0.022572
BTN,2006-2,0.02264
BTN,2006-1,0.022578
BTN,2005-12,0.021974
BTN,2005-11,0.021946
BTN,2005-10,0.022374
BTN,2005-9,0.022726
BTN,2005-8,0.022674
BTN,2005-7,0.022098
BTN,2005-6,0.022098
BTN,2005-5,0.022098
BTN,2005-4,0.022098
BTN,2005-3,0.022098
BTN,2005-2,0.022098
BTN,2005-1,0.022098
BTN,2004-12,0.022098
BTN,2004-11,0.022098
BTN,2004-10,0.022098
BTN,2004-9,0.022098
BTN,2004-8,0.022098
BTN,2004-7,0.022098
BTN,2004-6,0.022098
BTN,2004-5,0.022098
BTN,2004-4,0.022098
BTN,2004-3,0.022098
BTN,2004-2,0.022098
BTN,2004-1,0.022098
BTN,2003-12,0.022052
BTN,2003-11,0.02178
BTN,2003-10,0.021932
BTN,2003-9,0.021602
BTN,2003-8,0.021745
BTN,2003-7,0.021737
BTN,2003-6,0.021222
BTN,2003-5,0.021328
BTN,2003-4,0.021229
BTN,2003-3,0.021124
BTN,2003-2,0.021063
BTN,2003-1,0.020976
BTN,2002-12,0.020909
BTN,2002-11,0.020853
BTN,2002-10,0.020808
BTN,2002-9,0.020771
BTN,2002-8,0.020716
BTN,2002-7,0.020639
BTN,2002-6,0.020556
BTN,2002-5,0.020547
BTN,2002-4,0.020578
BTN,2002-3,0.020698
BTN,2002-2,0.020719
BTN,2002-1,0.020737
BTN,2001-12,0.020827
BTN,2001-11,0.021038
BTN,2001-10,0.021177
BTN,2001-9,0.02131
BTN,2001-8,0.021326
BTN,2001-7,0.021304
BTN,2001-6,0.021366
BTN,2001-5,0.021327
BTN,2001-4,0.021426
BTN,2001-3,0.021452
BTN,2001-2,0.02154
BTN,2001-1,0.021499
BTN,2000-12,0.021399
BTN,2000-11,0.021448
BTN,2000-10,0.020412
BTN,2000-9,0.021126
BTN,2000-8,0.02209
BTN,2000-7,0.02241
BTN,2000-6,0.022424
BTN,2000-5,0.02287
BTN,2000-4,0.022932
BTN,2000-3,0.023155
BTN,2000-2,0.022983
BTN,2000-1,0.02299
BTN,1999-12,0.023003
BTN,1999-11,0.023046
BTN,1999-10,0.022984
BTN,1999-9,0.023004
BTN,1999-8,0.023102
BTN,1999-7,0.023131
BTN,1999-6,0.023303
BTN,1999-5,0.023438
BTN,1999-4,0.023456
BTN,1999-3,0.023611
BTN,1999-2,0.023531
BTN,1999-1,0.023533
BTN,1998-12,0.023495
BTN,1998-11,0.0236
BTN,1998-10,0.02362
BTN,1998-9,0.023504
BTN,1998-8,0.02342
BTN,1998-7,0.023502
BTN,1998-6,0.023749
BTN,1998-5,0.02478
BTN,1998-4,0.025211
BTN,1998-3,0.02531
BTN,1998-2,0.025346
BTN,1998-1,0.025044
BTN,1997-12,0.026501
BTN,1997-11,0.027294
BTN,1997-10,0.027606
BTN,1997-9,0.027445
BTN,1997-8,0.027812
BTN,1997-7,0.027989
BTN,1997-6,0.027909
BTN,1997-5,0.027953
BTN,1997-4,0.027913
BTN,1997-3,0.02787
BTN,1997-2,0.027883
BTN,1997-1,0.027894
BTN,1996-12,0.027925
BTN,1996-11,0.027985000000000003
BTN,1996-10,0.02806
BTN,1996-9,0.027992000000000003
BTN,1996-8,0.028030000000000003
BTN,1996-7,0.028453
BTN,1996-6,0.028132
BTN,1996-5,0.027495
BTN,1996-4,0.027495
BTN,1996-3,0.027495
BTN,1996-2,0.02795
BTN,1996-1,0.02832
BTN,1995-12,0.028489
BTN,1995-11,0.028315
BTN,1995-10,0.030792
BTN,1995-9,0.031427
BTN,1995-8,0.031427
BTN,1995-7,0.031427
BTN,1995-6,0.031427
CDF,2017-12,0.0006320000000000001
CDF,2017-11,0.000634
CDF,2017-10,0.000638
CDF,2017-9,0.000642
CDF,2017-8,0.000629
CDF,2017-7,0.000644
CDF,2017-6,0.000688
CDF,2017-5,0.0007099999999999999
CDF,2017-4,0.000726
CDF,2017-3,0.000754
CDF,2017-2,0.000779
CDF,2017-1,0.000816
CDF,2016-12,0.0008560000000000001
CDF,2016-11,0.000918
CDF,2016-10,0.000976
CDF,2016-9,0.001012
CDF,2016-8,0.001012
CDF,2016-7,0.001038
CDF,2016-6,0.001064
CDF,2016-5,0.001076
CDF,2016-4,0.001078
CDF,2016-3,0.001078
CDF,2016-2,0.001078
CDF,2016-1,0.001078
CDF,2015-12,0.001078
CDF,2015-11,0.001078
CDF,2015-10,0.001078
CDF,2015-9,0.001079
CDF,2015-8,0.001081
CDF,2015-7,0.001079
CDF,2015-6,0.00108
CDF,2015-5,0.001082
CDF,2015-4,0.001079
CDF,2015-3,0.00108
CDF,2015-2,0.001079
CDF,2015-1,0.001079
CDF,2014-12,0.00108
CDF,2014-11,0.00108
CDF,2014-10,0.00108
CDF,2014-9,0.001084
CDF,2014-8,0.001084
CDF,2014-7,0.001084
CDF,2014-6,0.001084
CDF,2014-5,0.001084
CDF,2014-4,0.001085
CDF,2014-3,0.001084
CDF,2014-2,0.001084
CDF,2014-1,0.001079
CDF,2013-12,0.001077
CDF,2013-11,0.001078
CDF,2013-10,0.001078
CDF,2013-9,0.001074
CDF,2013-8,0.001082
CDF,2013-7,0.00108
CDF,2013-6,0.00108
CDF,2013-5,0.001084
CDF,2013-4,0.00108
CDF,2013-3,0.001076
CDF,2013-2,0.001086
CDF,2013-1,0.001083
CDF,2012-12,0.001076
CDF,2012-11,0.001074
CDF,2012-10,0.001076
CDF,2012-9,0.001076
CDF,2012-8,0.001076
CDF,2012-7,0.001078
CDF,2012-6,0.001072
CDF,2012-5,0.001076
CDF,2012-4,0.001078
CDF,2012-3,0.001075
CDF,2012-2,0.001076
CDF,2012-1,0.001078
CDF,2011-12,0.001081
CDF,2011-11,0.001073
CDF,2011-10,0.001074
CDF,2011-9,0.001073
CDF,2011-8,0.001073
CDF,2011-7,0.001076
CDF,2011-6,0.00108
CDF,2011-5,0.001078
CDF,2011-4,0.00108
CDF,2011-3,0.001078
CDF,2011-2,0.001074
CDF,2011-1,0.001084
CDF,2010-12,0.001097
CDF,2010-11,0.001088
CDF,2010-10,0.001101
CDF,2010-9,0.001105
CDF,2010-8,0.001104
CDF,2010-7,0.001102
CDF,2010-6,0.00111
CDF,2010-5,0.001111
CDF,2010-4,0.001108
CDF,2010-3,0.0010960000000000002
CDF,2010-2,0.00109
CDF,2010-1,0.001216
CDF,2009-12,0.00123
CDF,2009-11,0.00123
CDF,2009-10,0.00123
CDF,2009-9,0.00123
CDF,2009-8,0.001248
CDF,2009-7,0.001299
CDF,2009-6,0.0013050000000000002
CDF,2009-5,0.001247
CDF,2009-4,0.001214
CDF,2009-3,0.001294
CDF,2009-2,0.001398
CDF,2009-1,0.001474
CDF,2008-12,0.001651
CDF,2008-11,0.001895
CDF,2008-10,0.002315
CDF,2008-9,0.002315
CDF,2008-8,0.002315
CDF,2008-7,0.002315
CDF,2008-6,0.002315
CDF,2008-5,0.002315
CDF,2008-4,0.002315
CDF,2008-3,0.002315
CDF,2008-2,0.002315
CDF,2008-1,0.002315
CDF,2007-12,0.002315
CDF,2007-11,0.002315
CDF,2007-10,0.002315
CDF,2007-9,0.002315
CDF,2007-8,0.002315
CDF,2007-7,0.002315
CDF,2007-6,0.002315
CDF,2007-5,0.002315
CDF,2007-4,0.002315
CDF,2007-3,0.002315
CDF,2007-2,0.002315
CDF,2007-1,0.002315
CDF,2006-12,0.002315
CDF,2006-11,0.002315
CDF,2006-10,0.002315
CDF,2006-9,0.002315
CDF,2006-8,0.002315
CDF,2006-7,0.002315
CDF,2006-6,0.002315
CDF,2006-5,0.002315
CDF,2006-4,0.002315
CDF,2006-3,0.0023190000000000003
CDF,2006-2,0.002308
COP,2017-12,0.000334
COP,2017-11,0.000332
COP,2017-10,0.000338
COP,2017-9,0.000343
COP,2017-8,0.000336
COP,2017-7,0.00033
COP,2017-6,0.000338
COP,2017-5,0.000342
COP,2017-4,0.000348
COP,2017-3,0.00034
COP,2017-2,0.000348
COP,2017-1,0.00034
COP,2016-12,0.000332
COP,2016-11,0.000321
COP,2016-10,0.000342
COP,2016-9,0.000342
COP,2016-8,0.000338
COP,2016-7,0.000338
COP,2016-6,0.000335
COP,2016-5,0.000334
COP,2016-4,0.000334
COP,2016-3,0.00032
COP,2016-2,0.000298
COP,2016-1,0.000305
COP,2015-12,0.000308
COP,2015-11,0.000333
COP,2015-10,0.00034
COP,2015-9,0.000326
COP,2015-8,0.000332
COP,2015-7,0.000366
COP,2015-6,0.00039
COP,2015-5,0.000411
COP,2015-4,0.0004
COP,2015-3,0.000387
COP,2015-2,0.000414
COP,2015-1,0.000417
COP,2014-12,0.000427
COP,2014-11,0.000472
COP,2014-10,0.000488
COP,2014-9,0.0005070000000000001
COP,2014-8,0.00053
COP,2014-7,0.000538
COP,2014-6,0.00053
COP,2014-5,0.000522
COP,2014-4,0.000516
COP,2014-3,0.000496
COP,2014-2,0.00049
COP,2014-1,0.0005099999999999999
COP,2013-12,0.000518
COP,2013-11,0.0005200000000000001
COP,2013-10,0.00053
COP,2013-9,0.000519
COP,2013-8,0.000525
COP,2013-7,0.000526
COP,2013-6,0.000524
COP,2013-5,0.00054
COP,2013-4,0.000546
COP,2013-3,0.000552
COP,2013-2,0.000558
COP,2013-1,0.0005639999999999999
COP,2012-12,0.000558
COP,2012-11,0.00055
COP,2012-10,0.000554
COP,2012-9,0.000553
COP,2012-8,0.000554
COP,2012-7,0.00056
COP,2012-6,0.00056
COP,2012-5,0.000558
COP,2012-4,0.0005639999999999999
COP,2012-3,0.000566
COP,2012-2,0.0005610000000000001
COP,2012-1,0.00054
COP,2011-12,0.000516
COP,2011-11,0.000522
COP,2011-10,0.000524
COP,2011-9,0.000546
COP,2011-8,0.0005610000000000001
COP,2011-7,0.0005679999999999999
COP,2011-6,0.00056
COP,2011-5,0.000554
COP,2011-4,0.000552
COP,2011-3,0.000532
COP,2011-2,0.00053
COP,2011-1,0.000535
COP,2010-12,0.000522
COP,2010-11,0.000536
COP,2010-10,0.000554
COP,2010-9,0.000554
COP,2010-8,0.00055
COP,2010-7,0.000534
COP,2010-6,0.000519
COP,2010-5,0.000504
COP,2010-4,0.000516
COP,2010-3,0.000524
COP,2010-2,0.000512
COP,2010-1,0.000504
COP,2009-12,0.000495
COP,2009-11,0.0005070000000000001
COP,2009-10,0.000526
COP,2009-9,0.0005059999999999999
COP,2009-8,0.0004940000000000001
COP,2009-7,0.000488
COP,2009-6,0.00048
COP,2009-5,0.0004480000000000001
COP,2009-4,0.00042
COP,2009-3,0.000406
COP,2009-2,0.0004
COP,2009-1,0.000443
COP,2008-12,0.0004440000000000001
COP,2008-11,0.00043
COP,2008-10,0.000439
COP,2008-9,0.000484
COP,2008-8,0.000542
COP,2008-7,0.0005639999999999999
COP,2008-6,0.00058
COP,2008-5,0.0005639999999999999
COP,2008-4,0.000558
COP,2008-3,0.000543
COP,2008-2,0.000524
COP,2008-1,0.000504
COP,2007-12,0.000496
COP,2007-11,0.000489
COP,2007-10,0.0005
COP,2007-9,0.000474
COP,2007-8,0.000488
COP,2007-7,0.000512
COP,2007-6,0.000521
COP,2007-5,0.0004980000000000001
COP,2007-4,0.000467
COP,2007-3,0.000455
COP,2007-2,0.00045
COP,2007-1,0.0004480000000000001
COP,2006-12,0.000442
COP,2006-11,0.000438
COP,2006-10,0.000424
COP,2006-9,0.000417
COP,2006-8,0.0004190000000000001
COP,2006-7,0.000397
COP,2006-6,0.000394
COP,2006-5,0.000414
